DRA Office,ID,State,Asian 2010 Total,Asian 2010 VAP,Asian 2019 CVAP,Asian 2019 Total,Asian 2020 ACSTot,Asian 2020 CVAP,Asian 2020 Total,Asian 2020 TotalAdj,Asian 2020 VAP,AsianAlone 2019 CVAP,AsianAlone 2020 ACSTot,AsianAlone 2020 CVAP,AsianAlone 2020 NHVAP,Black 2010 Total,Black 2010 VAP,Black 2019 CVAP,Black 2019 Total,Black 2020 ACSTot,Black 2020 CVAP,Black 2020 Total,Black 2020 TotalAdj,Black 2020 VAP,BlackAlone 2010 Total,BlackAlone 2010 VAP,BlackAlone 2019 CVAP,BlackAlone 2019 Total,BlackAlone 2020 ACSTot,BlackAlone 2020 CVAP,BlackAlone 2020 NHVAP,Dem 2012 Pres,Dem 2012-2020 Comp,Dem 2014 AG,Dem 2014 Gov,Dem 2014 Sen,Dem 2016 AG,Dem 2016 Gov,Dem 2016 LtG,Dem 2016 Pres,Dem 2016 Sen,Dem 2016 SenRoff,Dem 2016-2020 Comp,Dem 2016-2021 Comp,Dem 2017 AG,Dem 2017 Gov,Dem 2017 LtG,Dem 2017 SenSp,Dem 2018 AG,Dem 2018 Gov,Dem 2018 LtG,Dem 2018 Sen,Dem 2018 SenRoff,Dem 2018 SenSp,Dem 2019 AG,Dem 2019 Gov,Dem 2019 GovRoff,Dem 2019 LtG,Dem 2020 AG,Dem 2020 Aud,Dem 2020 Gov,Dem 2020 LtG,Dem 2020 Pres,Dem 2020 Sen,Dem 2020 Sen,Dem 2020 SenSp,Dem 2020 SoS,Dem 2020 Tres,Dem 2021 AG,Dem 2021 Gov,Dem 2021 LtG,Dem 2021 SenRoff,Dem 2021 SenSpRoff,Dem_2018_AG,Dem_2018_Sen,F109,F110,Hispanic 2010 Total,Hispanic 2010 VAP,Hispanic 2019 CVAP,Hispanic 2019 Total,Hispanic 2020 ACSTot,Hispanic 2020 CVAP,Hispanic 2020 NHVAP,Hispanic 2020 Total,Hispanic 2020 TotalAdj,Hispanic 2020 VAP,Label,Native 2010 Total,Native 2010 VAP,Native 2019 CVAP,Native 2019 Total,Native 2020 ACSTot,Native 2020 CVAP,Native 2020 Total,Native 2020 TotalAdj,Native 2020 VAP,NativeAlone 2010 Total,NativeAlone 2010 VAP,NativeAlone 2019 CVAP,NativeAlone 2019 Total,NativeAlone 2020 ACSTot,NativeAlone 2020 CVAP,NativeAlone 2020 NHVAP,OtherAlone 2019 CVAP,OtherAlone 2020 ACSTot,OtherAlone 2020 CVAP,OtherAlone 2020 NHVAP,Pacific 2010 Total,Pacific 2010 VAP,Pacific 2019 CVAP,Pacific 2019 Total,Pacific 2020 ACSTot,Pacific 2020 CVAP,Pacific 2020 Total,Pacific 2020 TotalAdj,Pacific 2020 VAP,PacificAlone 2020 ACSTot,PacificAlone 2020 CVAP,PacificAlone 2020 NHVAP,Rep 2012 Pres,Rep 2012-2020 Comp,Rep 2014 AG,Rep 2014 Gov,Rep 2014 Sen,Rep 2016 AG,Rep 2016 Gov,Rep 2016 LtG,Rep 2016 Pres,Rep 2016 Sen,Rep 2016 SenRoff,Rep 2016-2020 Comp,Rep 2016-2021 Comp,Rep 2017 AG,Rep 2017 Gov,Rep 2017 LtG,Rep 2017 SenSp,Rep 2018 AG,Rep 2018 Gov,Rep 2018 LtG,Rep 2018 Sen,Rep 2018 SenRoff,Rep 2018 SenSp,Rep 2019 AG,Rep 2019 Gov,Rep 2019 GovRoff,Rep 2019 LtG,Rep 2020 AG,Rep 2020 Aud,Rep 2020 Gov,Rep 2020 LtG,Rep 2020 Pres,Rep 2020 Sen,Rep 2020 Sen,Rep 2020 SenSp,Rep 2020 SoS,Rep 2020 Tres,Rep 2021 AG,Rep 2021 Gov,Rep 2021 LtG,Rep 2021 SenRoff,Rep 2021 SenSpRoff,Rep_2018_AG,Rep_2018_Sen,Total 2010 Total,Total 2010 VAP,Total 2012 Pres,Total 2012-2020 Comp,Total 2014 AG,Total 2014 Gov,Total 2014 Sen,Total 2016 AG,Total 2016 Gov,Total 2016 LtG,Total 2016 Pres,Total 2016 Sen,Total 2016 SenRoff,Total 2016-2020 Comp,Total 2016-2021 Comp,Total 2017 AG,Total 2017 Gov,Total 2017 LtG,Total 2017 SenSp,Total 2018 AG,Total 2018 Gov,Total 2018 LtG,Total 2018 Sen,Total 2018 SenRoff,Total 2018 SenSp,Total 2019 AG,Total 2019 CVAP,Total 2019 Gov,Total 2019 GovRoff,Total 2019 LtG,Total 2019 Total,Total 2020 ACSTot,Total 2020 AG,Total 2020 Aud,Total 2020 CVAP,Total 2020 Gov,Total 2020 LtG,Total 2020 NHVAP,Total 2020 Pres,Total 2020 Sen,Total 2020 Sen,Total 2020 SenSp,Total 2020 SoS,Total 2020 Total,Total 2020 TotalAdj,Total 2020 Tres,Total 2020 VAP,Total 2021 AG,Total 2021 Gov,Total 2021 LtG,Total 2021 SenRoff,Total 2021 SenSpRoff,Total_2018_AG,Total_2018_Sen,TwoOrMore 2019 CVAP,TwoOrMore 2020 ACSTot,TwoOrMore 2020 NHVAP,White 2010 Total,White 2010 VAP,White 2019 CVAP,White 2019 Total,White 2020 ACSTot,White 2020 CVAP,White 2020 NHVAP,White 2020 Total,White 2020 TotalAdj,White 2020 VAP
Representative,4,NC,27292,20702,16706,35157,37067,17945,40511,,31762,15004,30042,0,27421,183924,136215,150464,202854,204201,152305,204569,,157891,0,0,146079,0,188217,0,148062,,,,,142485,235466,237664,220945,231967,225368,,256462,,,,,,,,,,,,,,,,271153,271149,279411,265262,270348,,260735,,273132,256326,,,,,,,,,,69819,44288,21106,81246,83298,23600,64683,99043,,64683,4,7674,5306,4801,8086,8763,4914,17518,,12789,0,0,1976,0,1853,0,1712,1625,2102,0,2436,767,478,187,887,1549,301,979,,672,486,0,178,,,,,71112,111575,111586,119000,110638,119738,,122276,,,,,,,,,,,,,,,,127366,124435,119574,133964,128685,,127290,,123818,138169,,,,,,,,652594,506257,,,,,219614,347041,355405,349331,356967,354564,,386396,,,,,,,,,,,,,521103,,,,719397,730228,398519,395584,532606,404077,399226,592756,404869,,402194,,396950,745670,,394495,592756,,,,,,,,0,21554,18425,370316,303402,327606,398454,402677,333099,329839,391874,,329839
Representative,5,NC,9592,6577,5467,13161,13651,5278,14598,,10675,4523,10141,0,8481,91457,65996,70505,98803,100082,71271,99733,,74482,0,0,68722,0,88564,0,67915,,,,,84327,144678,146666,125903,130876,126828,,149633,,,,,,,,,,,,,,,,158532,159836,171897,152367,156407,,152399,,162540,149138,,,,,,,,,,58972,34696,19503,66121,67804,20886,48509,76259,,48509,5,5910,4245,4212,7221,8083,4322,16887,,12667,0,0,2237,0,2380,0,1350,802,2008,0,1766,674,414,445,1604,1709,516,1093,,714,648,0,197,,,,,124258,199689,200013,211170,211069,213401,,226729,,,,,,,,,,,,,,,,238043,232152,225613,244249,242333,,229789,,230712,242785,,,,,,,,729008,567012,,,,,218467,344367,354915,346849,356823,353692,,385295,,,,,,,,,,,,,566800,,,,746240,749994,396575,391988,571135,402863,396616,595196,404272,,400381,,393252,745670,,391923,595196,,,,,,,,0,12397,16513,566907,457666,466399,566077,566045,468426,450465,541874,,450465
Representative,6,NC,23683,16105,12723,31104,32960,13639,35617,,25361,11987,29546,0,22614,215871,156661,172531,239623,244192,174826,246160,,185050,0,0,168457,0,226679,0,174124,,,,,117097,194171,198518,180413,188247,182181,,207634,,,,,,,,,,,,,,,,218914,219311,228921,212805,217774,,209864,,221454,209266,,,,,,,,,,50677,30997,19545,60893,62635,21704,46512,72367,,46512,6,7939,5445,5084,10123,9523,5021,16932,,12383,0,0,2313,0,2671,0,2059,1419,2852,0,2341,887,548,169,1335,1323,136,1033,,724,241,0,207,,,,,100244,147886,144405,154002,151426,156370,,160301,,,,,,,,,,,,,,,,166347,162111,155311,173387,169200,,163058,,161282,172188,,,,,,,,690648,528637,,,,,223695,342057,350311,343995,352769,349474,,375880,,,,,,,,,,,,,534019,,,,730798,736332,385261,381422,539967,390126,386192,584671,392408,,389115,,382736,745670,,381454,584671,,,,,,,,0,18173,17045,398724,322929,323835,395628,393537,324228,319769,382880,,319769
Representative,7,NC,8832,6120,5864,11319,11340,5743,13387,,9487,4315,6897,0,6532,157919,112597,116630,163136,163252,117299,152193,,112934,0,0,113187,0,148236,0,104640,,,,,93931,155617,150507,137889,142303,138487,,165847,,,,,,,,,,,,,,,,180007,179492,189827,172378,175538,,168823,,183654,167757,,,,,,,,,,43473,26958,19785,52096,53311,20372,37158,58252,,37158,7,66130,46064,49502,69276,69331,49711,69624,,50982,0,0,44932,0,59091,0,38119,1379,1850,0,1996,1333,805,262,1242,1137,261,1821,,1206,403,0,452,,,,,102324,170269,179029,180885,186311,183961,,206742,,,,,,,,,,,,,,,,217119,213287,210385,225975,227496,,215122,,211553,223303,,,,,,,,707362,545714,,,,,206325,325886,336998,328671,340972,335144,,380964,,,,,,,,,,,,,587766,,,,766219,776720,397126,392779,598686,406259,398353,594014,408496,,403183,,395207,745671,,391060,594014,,,,,,,,0,20882,19598,437283,356891,395702,478172,486054,405342,385519,458210,,385519
Representative,8,NC,11029,7099,7965,16941,18424,8417,20443,,13481,7144,14705,0,11591,103267,72283,79414,111814,114128,80585,114259,,82479,0,0,76637,0,102643,0,76764,,,,,65392,112973,110489,95388,100173,97485,,120341,,,,,,,,,,,,,,,,132734,131465,139973,124696,127293,,123651,,133920,123068,,,,,,,,,,53872,31530,18390,63411,66098,20349,46621,75294,,46621,8,7052,4864,5235,8468,9020,5238,18745,,13515,0,0,1859,0,2276,0,2434,730,1152,0,1689,535,323,142,512,609,111,900,,586,142,0,175,,,,,121481,208264,212734,219583,220513,216914,,241398,,,,,,,,,,,,,,,,253280,251501,247197,261906,261151,,249511,,250557,258669,,,,,,,,692751,514888,,,,,195960,321237,330554,323610,332317,328580,,369847,,,,,,,,,,,,,530286,,,,728012,738386,386014,382966,538460,392392,386602,569673,393595,,390383,,384477,745671,,381737,569673,,,,,,,,0,14859,16372,520283,400631,419213,532768,536515,423919,414027,519083,,414027
Representative,9,NC,15180,10257,10177,20321,21592,10635,22561,,15819,8287,13988,0,11611,175473,122144,132349,190437,193429,134683,192995,,140246,0,0,127938,0,170970,0,127977,,,,,85138,141619,140046,130416,134316,131654,,153591,,,,,,,,,,,,,,,,164936,166141,173471,159516,161402,,155569,,168556,155158,,,,,,,,,,72610,43450,35091,86603,90233,38146,61245,95725,,61245,9,20643,13419,12725,21687,22146,13452,31239,,21872,0,0,9146,0,12145,0,8958,1967,2695,0,2177,2602,1524,705,3401,3667,805,3565,,2178,1432,0,1105,,,,,95447,153411,155734,158415,159379,159389,,174797,,,,,,,,,,,,,,,,183848,180106,175729,190333,189802,,180792,,179115,190005,,,,,,,,689032,512514,,,,,187199,295030,302530,297306,304888,301721,,335904,,,,,,,,,,,,,535207,,,,738237,742932,348784,346247,540216,354929,349849,570806,356568,,353102,,347671,745672,,345163,570806,,,,,,,,0,25241,21078,415109,327700,343006,430465,426228,341421,336655,414600,,336655
Representative,10,NC,15277,9483,9583,19242,20026,9985,21145,,14150,8951,17232,0,12409,79192,55065,58780,82821,83671,59390,85787,,61577,0,0,56307,0,73388,0,56154,,,,,67243,111518,108897,91003,94834,94645,,112885,,,,,,,,,,,,,,,,124571,123221,130253,116309,117766,,114515,,126084,113757,,,,,,,,,,41588,25203,17049,49924,51627,18010,36793,57487,,36793,10,5504,3919,3488,6292,6970,3621,18571,,13609,0,0,1397,0,1489,0,1532,542,1781,0,1341,809,501,155,743,945,203,911,,631,250,0,198,,,,,126966,212984,216749,227390,229475,221476,,251822,,,,,,,,,,,,,,,,264593,263222,260370,273703,274555,,260550,,261339,271191,,,,,,,,708439,539735,,,,,205494,324502,333740,327230,335939,331704,,373241,,,,,,,,,,,,,551450,,,,729978,737768,389164,386443,557976,395959,390012,585700,397247,,393593,,387423,745670,,384948,585700,,,,,,,,0,15162,17359,569037,447242,462080,573946,576838,466436,459914,564581,,459914
Representative,11,NC,6987,4801,4468,8920,9524,4919,11004,,7885,3595,7047,0,5514,30842,21392,23605,34158,34577,24101,34267,,24465,0,0,22069,0,28008,0,20205,,,,,108455,165858,171674,151903,150104,154086,,180660,,,,,,,,,,,,,,,,194828,194876,204699,188907,192267,,186686,,197146,182961,,,,,,,,,,38747,23845,14234,45095,46538,15484,37585,56762,,37585,11,16465,11444,11761,17312,17238,12032,29170,,21471,0,0,8501,0,10733,0,7811,496,1269,0,1966,938,564,177,697,817,197,1948,,1332,399,0,509,,,,,120935,194936,188479,198883,206800,200277,,220666,,,,,,,,,,,,,,,,232049,228263,222036,239279,236407,,226761,,227502,238810,,,,,,,,696028,556449,,,,,240428,360794,371274,364078,374735,369712,,411485,,,,,,,,,,,,,576196,,,,731769,739127,426877,423139,585197,433560,428186,609830,435522,,431551,,424648,745671,,421771,609830,,,,,,,,0,12751,19962,604764,495838,521588,627006,632387,528051,516278,612896,,516278
Representative,12,NC,26688,18943,14867,38333,42109,16386,48463,,34463,13659,37180,0,30954,217133,150007,184708,265870,271557,190011,274849,,203130,0,0,181218,0,255974,0,190087,,,,,98196,186237,187038,172745,184230,177193,,215413,,,,,,,,,,,,,,,,234151,233069,240135,230929,235497,,221692,,235223,219107,,,,,,,,,,74721,46461,26574,91616,92530,29140,75014,114645,,75014,12,7074,4672,4088,8387,8167,3927,16067,,11544,0,0,1605,0,1712,0,1572,1453,3483,0,2942,1005,647,129,802,880,114,1159,,795,187,0,300,,,,,60736,109554,108603,115591,108737,113216,,119089,,,,,,,,,,,,,,,,125569,123637,117406,129434,125150,,124080,,122698,136452,,,,,,,,612359,447041,,,,,163595,295791,303535,298075,305858,302307,,343246,,,,,,,,,,,,,473504,,,,704739,717452,359720,356706,487001,364548,360363,564821,366560,,363433,,357921,745671,,355559,564821,,,,,,,,0,16798,16868,294789,231413,242734,308301,309588,246787,247084,302853,,247084
Representative,13,NC,13219,8836,8898,19951,20752,9312,26773,,18413,7738,14631,0,14912,153178,108103,123071,175031,178187,125320,167817,,123379,0,0,119912,0,161271,0,114670,,,,,93361,157897,158722,143942,150800,147299,,182606,,,,,,,,,,,,,,,,201087,204627,210424,193802,198300,,188063,,207019,185916,,,,,,,,,,66755,39678,24402,83373,84053,27642,62775,100324,,62775,13,7618,4999,5464,8832,9917,5739,17491,,12281,0,0,2288,0,2474,0,2135,1221,2170,0,2299,808,482,105,1127,1382,258,1283,,841,323,0,230,,,,,98043,155967,157184,164075,158351,163399,,177788,,,,,,,,,,,,,,,,187473,180967,179120,195782,191578,,186885,,179953,197972,,,,,,,,619169,452821,,,,,198165,313864,322348,316727,323329,321068,,369201,,,,,,,,,,,,,495370,,,,707873,725212,388560,385594,510274,395637,389584,559753,396809,,393489,,386972,745670,,383888,559753,,,,,,,,0,19010,17002,384536,294411,333516,429174,441278,342642,345730,439262,,345730
Representative,14,NC,28071,20008,17401,45548,46865,18698,51716,,36849,15643,40230,0,32929,134861,95171,111081,163414,169601,114969,162853,,120168,0,0,106919,0,152730,0,110464,,,,,86815,169325,173063,151227,169545,157180,,200932,,,,,,,,,,,,,,,,218450,216394,229007,213330,224590,,206703,,219100,200352,,,,,,,,,,62556,41366,26444,82631,86889,29285,64843,95871,,64843,14,5829,4089,3802,6965,7726,4165,15152,,11181,0,0,1650,0,1624,0,1472,1432,1923,0,2665,851,556,173,1359,1255,185,1065,,725,416,0,221,,,,,84599,143316,141095,153496,138055,150543,,155622,,,,,,,,,,,,,,,,165228,162234,154243,170070,160490,,164967,,161477,177493,,,,,,,,622867,473719,,,,,177052,312641,322081,315250,323840,320325,,365919,,,,,,,,,,,,,501472,,,,720416,732423,383678,378628,510387,389938,383400,580996,391764,,388471,,380577,745671,,377845,580996,,,,,,,,0,20456,17752,396355,315692,341827,428078,428154,342455,350650,425586,,350650
Representative,1,NE,17156,11892,10450,24372,25133,10845,25567,,18138,8450,18578,0,14631,23460,13409,14980,30010,30399,15095,33246,,19981,0,0,12924,0,19841,0,15389,,,,,,,,,101993,,,104881,,,,,,0,104953,,99774,,,,,,,,,,,136856,,81839,,,,,,,,,,,,,46574,27401,25244,61996,64436,26086,44433,71208,,44433,1,7773,4695,4434,9048,9474,4496,16109,,10566,0,0,2153,0,2753,0,2236,1068,1277,0,1756,1040,619,419,1498,1730,400,1381,,898,473,0,323,,,,,,,,,151680,,,147409,,,,,,165475,125770,,122836,,,,,,,,,,,171834,,185654,,,,,,,,,,,594885,447498,,,,,,,,,271143,,,259731,,,,,,165475,230723,,231230,,,,459553,,,,637437,640136,,,461850,,,495560,316213,,285288,,,653822,,,495560,,,,,,,,0,18544,15000,503196,391304,403246,516887,514237,403768,401792,509174,,401792
Representative,2,NE,17639,11802,8734,27569,29464,9716,35895,,23937,7137,23697,0,20258,67948,43102,42672,72872,74184,42777,78430,,50868,0,0,39919,0,61594,0,44849,,,,,,,,,122402,,,121150,,,,,,0,117445,,111544,,,,,,,,,,,163346,,94768,,,,,,,,,,,,,59077,34919,25608,71950,74257,26942,51311,83564,,51311,2,7757,4697,3669,8476,8506,3918,17015,,11089,0,0,1647,0,1961,0,2021,985,795,0,1607,981,582,197,1063,1167,177,1391,,922,244,0,316,,,,,,,,,127556,,,128826,,,,,,159363,113571,,112032,,,,,,,,,,,143563,,162821,,,,,,,,,,,569676,419198,,,,,,,,,265036,,,257031,,,,,,159363,231016,,231233,,,,428844,,,,622922,631035,,,434745,,,484492,313187,,275765,,,653847,,,484492,,,,,,,,0,18663,15715,421686,326653,347486,447099,449822,350634,348415,443338,,348415
Representative,3,NE,5766,3789,3129,7042,7919,3504,7544,,5269,2511,5264,0,3905,7551,4368,5499,12896,13178,5580,13097,,7803,0,0,4629,0,8309,0,5850,,,,,,,,,60099,,,61283,,,,,,0,63771,,58599,,,,,,,,,,,74381,,50584,,,,,,,,,,,,,61754,35901,30465,74325,76259,32049,49553,79943,,49553,3,14286,8372,8302,15303,15756,8522,22136,,14009,0,0,5450,0,8664,0,5855,345,530,0,951,802,510,240,804,838,312,1297,,807,334,0,303,,,,,,,,,216725,,,201755,,,,,,191939,172471,,168283,,,,,,,,,,,241449,,235032,,,,,,,,,,,661549,500193,,,,,,,,,291997,,,268242,,,,,,191939,236242,,235954,,,,477673,,,,654212,652655,,,477055,,,496075,322312,,304760,,,653835,,,496075,,,,,,,,0,10226,10610,574640,448768,430208,548125,543068,427232,419048,532175,,419048
Representative,1,NH,16257,11135,9497,22081,24008,11448,22820,,16617,7820,18875,0,13586,12129,6898,7474,16613,17781,8435,17875,,11525,0,0,5860,0,10425,0,7332,,,,,,,163400,,170707,174157,,171723,,,,,,,126154,,,,,,,,,,,125970,,210310,,223450,,,,,,,,,,,,,18232,11332,13431,24927,26208,14144,19760,29821,,19760,1,4909,3439,3294,4532,4438,3408,11912,,9099,0,0,541,0,774,0,905,518,1018,0,1965,624,434,150,827,836,158,915,,624,203,0,138,,,,,,,182624,,176898,180274,,206973,,,,,,,157302,,,,,,,,,,,265712,,186410,,167055,,,,,,,,,,,649863,507746,,,,,,,362501,,372167,369860,,389622,,,,,,,287439,,,,,,524811,,,,671514,675226,,,531305,397530,,560816,403198,,399849,,,688764,,,560816,,,,,,,,0,15065,17796,599513,475334,490607,605494,602656,493354,499334,601086,,499334
Representative,2,NH,18265,12534,10912,24236,23705,11133,24041,,17205,8834,17523,0,14403,9607,5902,6663,14140,14496,6545,15123,,10247,0,0,5405,0,7918,0,6526,,,,,,,174189,,177819,180492,,179519,,,,,,,136205,,,,,,,,,,,138669,,214627,,227328,,,,,,,,,,,,,18472,11602,14862,25566,26584,15428,20040,29633,,20040,2,5615,4095,4400,6473,6296,4198,13556,,10205,0,0,910,0,1121,0,1025,618,1024,0,2478,536,323,143,680,743,97,877,,591,117,0,165,,,,,,,171416,,168892,173358,,197029,,,,,,,145462,,,,,,,,,,,250897,,179250,,159174,,,,,,,,,,,666607,521490,,,,,,,362362,,372129,369280,,387691,,,,,,,286163,,,,,,530644,,,,676610,680018,,,533985,395730,,559864,400635,,396065,,,688765,,,559864,,,,,,,,0,14360,18810,615537,487597,493303,609433,611373,496165,496417,599563,,496417
Representative,1,NJ,37586,27105,23719,43638,45109,23524,48582,48631,36302,22374,38087,0,32280,136177,93742,92106,139815,140438,92795,149384,149917,107906,0,0,88146,0,117016,0,94041,,,,,,,,,203453,,,,185281,,116051,,,,,,157056,,,,,,,,,,,247673,,245140,,,,,129289,,,,,,,,85504,55346,53901,100311,104362,56907,76390,115265,115580,76390,1,6238,4299,2312,5928,5946,2341,13835,13847,9840,0,0,356,0,571,0,792,1403,2767,0,2451,951,638,70,822,789,65,1398,1402,979,98,0,156,,,,,,,,,124314,,,,119828,,61196,,,,,,105811,,,,,,,,,,,149308,,146314,,,,,96866,,,,,,753028,573454,,,,,,,,,339091,,,,310569,,181232,,,,,,273021,,,,553464,,,,745009,744869,,,553992,,,604707,402401,,396863,,,771744,773585,,604707,,227993,,,,,,0,18151,17315,500778,399750,380541,469484,463818,377725,381282,459415,459821,381282
Representative,2,NJ,31198,22369,17660,33467,33792,18707,34991,35010,26215,16432,27363,0,23110,108077,75279,68548,104302,105460,69410,109462,106165,77944,0,0,64729,0,86155,0,66005,,,,,,,,,153433,,,,140030,,96661,,,,,,115687,,,,,,,,,,,192116,,186667,,,,,96177,,,,,,,,108175,70691,58413,120597,120834,59600,91163,135266,134110,91163,2,8543,5966,3922,7678,7690,3689,16699,16672,12116,0,0,1571,0,2026,0,1442,1304,1433,0,2032,847,544,143,1298,823,143,1516,1509,1032,174,0,128,,,,,,,,,177679,,,,172986,,95260,,,,,,150524,,,,,,,,,,,212723,,203242,,,,,147183,,,,,,771177,594552,,,,,,,,,342600,,,,318855,,196997,,,,,,276069,,,,563722,,,,757355,754809,,,562710,,,616758,410267,,398813,,,779056,773584,,616758,,245152,,,,,,0,18614,17295,529002,427625,414675,504380,498211,410813,415583,495361,494194,415583
Representative,3,NJ,55369,38914,34711,64083,66375,35880,76012,75966,56304,33056,57806,0,51231,104137,74515,72803,110760,111793,74428,115692,113155,87116,0,0,68970,0,93092,0,75650,,,,,,,,,195590,,,,184692,,111930,,,,,,157251,,,,,,,,,,,248448,,239573,,,,,133704,,,,,,,,59898,40656,39712,75732,80034,42976,60160,88191,87333,60160,3,5369,3748,2157,6194,5813,2297,11478,11462,8355,0,0,320,0,339,0,675,1957,1826,0,3098,1167,790,199,1140,1115,170,1211,1205,861,226,0,234,,,,,,,,,160578,,,,155394,,95512,,,,,,142061,,,,,,,,,,,186277,,185016,,,,,129301,,,,,,753142,573790,,,,,,,,,369116,,,,345844,,211188,,,,,,309384,,,,553493,,,,748863,749433,,,555333,,,614191,440507,,430735,,,778024,773586,,614191,,264755,,,,,,0,20110,18544,536695,420351,402312,503717,495999,397972,404599,492306,491248,404599
Representative,4,NJ,21035,15068,13636,23924,22869,13241,25290,25309,19149,12620,18348,0,16092,30447,20608,19203,32780,33216,19270,34590,35144,24859,0,0,17787,0,23748,0,19776,,,,,,,,,120268,,,,121465,,75383,,,,,,102608,,,,,,,,,,,163477,,157532,,,,,92612,,,,,,,,57975,38193,32787,66823,70189,35610,53575,79542,79615,53575,4,3487,2477,1487,3621,3812,1480,9363,9370,6746,0,0,240,0,330,0,468,816,1580,0,2963,610,421,109,769,775,24,706,710,499,141,0,97,,,,,,,,,217894,,,,210315,,124305,,,,,,175929,,,,,,,,,,,259866,,251257,,,,,178728,,,,,,713056,542414,,,,,,,,,348975,,,,337330,,203806,,,,,,287667,,,,531699,,,,726593,731501,,,534613,,,589130,428872,,416037,,,772969,773586,,589130,,273301,,,,,,0,10683,13246,604330,468256,463976,605287,606478,464388,482913,621961,622261,482913
Representative,5,NJ,109117,81074,64395,125524,128801,67998,133909,133911,101764,62694,118930,0,96578,49733,36763,33485,54562,55991,33050,56087,56183,42867,0,0,31290,0,40727,0,32738,,,,,,,,,190410,,,,178756,,109809,,,,,,156999,,,,,,,,,,,240337,,234522,,,,,125359,,,,,,,,90432,64414,65270,114361,115790,66853,91062,125513,125578,91062,5,4478,3114,2020,4610,4925,2057,9039,9046,6469,0,0,896,0,1271,0,635,789,2167,0,3003,1014,810,185,718,722,150,1034,1034,804,142,0,79,,,,,,,,,162315,,,,152560,,91755,,,,,,138704,,,,,,,,,,,186713,,181405,,,,,123129,,,,,,751388,575591,,,,,,,,,364588,,,,336934,,205626,,,,,,304768,,,,535945,,,,762338,762047,,,537776,,,610580,432502,,423423,,,773218,773585,,610580,,250161,,,,,,0,15747,12762,506079,395332,370214,474035,467273,367299,373723,457732,457907,373723
Representative,6,NJ,125510,94218,64721,137595,139365,66811,157232,157258,120399,63280,130526,0,115784,96512,69282,64799,101372,102862,64761,102956,102923,77733,0,0,62546,0,82602,0,63739,,,,,,,,,168248,,,,148865,,90468,,,,,,130961,,,,,,,,,,,197763,,194300,,,,,100892,,,,,,,,150396,104026,86219,169215,166524,87934,134818,189942,189896,134818,6,6953,4745,1811,4807,5596,1794,12085,12083,8782,0,0,604,0,721,0,622,1262,3829,0,5359,1199,870,253,1013,961,239,1177,1179,912,318,0,170,,,,,,,,,113095,,,,105633,,66477,,,,,,90289,,,,,,,,,,,131984,,125096,,,,,86707,,,,,,740717,574448,,,,,,,,,290786,,,,259538,,160993,,,,,,228715,,,,498350,,,,743294,740994,,,502456,,,611210,334105,,327137,,,773768,773586,,611210,,189577,,,,,,0,16347,14707,375157,310334,279693,343603,340128,279955,276011,323210,323138,276011
Representative,7,NJ,52004,35419,33607,64458,66876,33409,74244,74242,53000,31735,57956,0,48614,38514,27268,27057,43325,46407,28935,49080,48691,35818,0,0,25609,0,36054,0,29193,,,,,,,,,175248,,,,172030,,100927,,,,,,146086,,,,,,,,,,,235720,,223507,,,,,125961,,,,,,,,63299,43353,43184,83285,85977,46489,65743,94310,94192,65743,7,3462,2356,1698,4192,4249,1797,8858,8849,6405,0,0,356,0,574,0,398,573,2645,0,2601,688,467,48,739,811,69,862,863,599,89,0,80,,,,,,,,,197287,,,,190307,,126629,,,,,,179087,,,,,,,,,,,218813,,222660,,,,,162102,,,,,,755360,566977,,,,,,,,,388097,,,,369573,,233167,,,,,,336473,,,,551266,,,,755591,756558,,,554257,,,609441,462052,,454432,,,774294,773584,,609441,,290566,,,,,,0,14479,15099,601984,460769,445376,565857,558789,443125,447713,548064,547950,447713
Representative,8,NJ,66065,54478,29016,79989,83167,30569,99491,99570,81566,27770,74429,0,76661,83637,61253,42017,84564,85988,41758,90410,90811,68409,0,0,40092,0,57032,0,47148,,,,,,,,,163555,,,,132660,,84873,,,,,,129603,,,,,,,,,,,172276,,169047,,,,,80756,,,,,,,,356535,265405,182869,379681,377347,186793,299470,394212,394709,299470,8,9154,6658,1127,5995,7239,1149,17944,17962,13668,0,0,444,0,692,0,618,626,6544,0,8275,1655,1273,135,1264,1108,350,1723,1738,1364,481,0,147,,,,,,,,,46370,,,,42648,,17377,,,,,,34014,,,,,,,,,,,64976,,54711,,,,,27893,,,,,,683874,536688,,,,,,,,,216186,,,,178614,,104179,,,,,,168137,,,,394740,,,,714919,715243,,,401506,,,611790,239770,,229491,,,772366,773584,,611790,,109639,,,,,,0,12373,15468,193185,165544,139187,186078,186350,140460,164003,192145,192335,164003
