"","CAND_ID","CMTE_ID","LINKAGE_ID"
"4844","H8CA39190","C00698357",237027
"4845","H8CA39240","C00665638",236267
"4846","H8CA39240","C00702464",238414
"4847","H8CA39299","C00672634",236406
"4848","H8CA39307","C00674325",236299
"4849","H8CA40057","C00223297",234759
"4850","H8CA40206","C00664185",236014
"4851","H8CA41063","C00331496",234897
"4852","H8CA41170","C00719070",238810
"4853","H8CA42061","C00224691",234761
"4854","H8CA43150","C00721795",238830
"4855","H8CA45130","C00636571",236523
"4856","H8CA45189","C00650911",235840
"4857","H8CA47060","C00663013",236655
"4858","H8CA47078","C00734871",237939
"4859","H8CA48035","C00633982",236330
"4860","H8CA48043","C00636969",235804
"4861","H8CA48100","C00650655",236461
"4862","H8CA48175","C00672816",236777
"4863","H8CA49058","C00634253",236763
"4864","H8CA49058","C00706002",236365
"4865","H8CA49058","C00682021",236998
"4866","H8CA49074","C00719559",237910
"4867","H8CA49090","C00666842",236959
"4868","H8CA49108","C00775064",245566
"4869","H8CA49108","C00773432",245328
"4870","H8CA49108","C00702498",238264
"4871","H8CA49108","C00666859",236960
"4872","H8CA49132","C00673988",236636
"4873","H8CA50098","C00635888",236901
"4874","H8CA50163","C00670489",236625
"4875","H8CA51062","C00721738",238827
"4876","H8CA51096","C00674341",236301
"4877","H8CA52037","C00720599",237732
"4878","H8CA52052","C00433524",234994
"4879","H8CO02160","C00648253",236413
"4880","H8CO02186","C00649939",236870
"4881","H8CO02228","C00657510",236045
"4882","H8CO03192","C00707638",238855
"4883","H8CO03226","C00665372",235951
"4884","H8CO03234","C00670943",236079
"4885","H8CO05130","C00649038",236046
"4886","H8CO05171","C00786236",241685
"4887","H8CO05171","C00743260",237167
"4888","H8CO06138","C00528851",235391
"4889","H8CO06153","C00442061",235020
"4890","H8CO06229","C00637363",236047
"4891","H8CO06294","C00687756",237059
"4892","H8CO07045","C00637215",236318
"4893","H8CO07052","C00637710",236898
"4894","H8CO07078","C00647016",236500
"4895","H8CT01046","C00330142",234890
"4896","H8CT01111","C00449181",234990
"4897","H8CT04057","C00215699",234765
"4898","H8CT04172","C00434191",235046
"4899","H8CT05195","C00675678",236667
"4900","H8CT05245","C00677898",235918
"4901","H8CT05252","C00679837",237049
"4902","H8CT06037","C00746248",237540
"4903","H8DE01044","C00782755",241263
"4904","H8FL00034","C00819300",245313
"4905","H8FL00034","C00445163",234983
"4906","H8FL01107","C00698993",236218
"4907","H8FL03020","C00647214",236321
"4908","H8FL03046","C00665885",237088
"4909","H8FL05140","C00667758",236361
"4910","H8FL06056","C00229377",234745
"4911","H8FL06098","C00649798",236863
"4912","H8FL06148","C00666396",235818
"4913","H8FL07062","C00648816",236498
"4914","H8FL07070","C00651026",236391
"4915","H8FL07088","C00665653",236268
"4916","H8FL13136","C00667808",236362
"4917","H8FL15107","C00444968",235045
"4918","H8FL15149","C00634048",236274
"4919","H8FL15164","C00700005",236352
"4920","H8FL15164","C00636456",236173
"4921","H8FL15164","C00700013",236353
"4922","H8FL15164","C00499194",235954
"4923","H8FL15230","C00676668",235962
"4924","H8FL17053","C00671891",236488
"4925","H8FL18028","C00652594",236708
"4926","H8FL20032","C00677492",236004
"4927","H8FL20032","C00677492",241831
"4928","H8FL22061","C00661629",236202
"4929","H8FL22087","C00676650",235961
"4930","H8FL22095","C00678631",236766
"4931","H8FL23051","C00652693",235833
"4932","H8FL26039","C00652065",236919
"4933","H8FL26054","C00799205",242983
"4934","H8FL26062","C00681932",236997
"4935","H8FL27029","C00637546",236867
"4936","H8FL27052","C00650515",236673
"4937","H8FL27060","C00649087",236344
"4938","H8FL27086","C00651471",236062
"4939","H8FL27110","C00656447",236977
"4940","H8FL27128","C00646901",236721
"4941","H8FL27177","C00664763",236730
"4942","H8FL27185","C00671859",237794
"4943","H8FL27185","C00714261",238391
"4944","H8FL27185","C00702548",237337
"4945","H8FL27193","C00672311",236641
"4946","H8GA01063","C00648287",236414
"4947","H8GA04125","C00675777",236669
"4948","H8GA06211","C00630772",236259
"4949","H8GA06229","C00713446",237479
"4950","H8GA06252","C00631895",236007
"4951","H8GA06286","C00702555",238042
"4952","H8GA06286","C00633362",236941
"4953","H8GA06369","C00658922",236555
"4954","H8GA06393","C00672295",236640
"4955","H8GA06401","C00672642",236407
"4956","H8GA07177","C00650929",235841
"4957","H8GA07201","C00649376",236605
"4958","H8GA08092","C00639781",236473
"4959","H8GA08118","C00663294",236996
"4960","H8GA09058","C00647222",236322
"4961","H8GA10148","C00649640",236671
"4962","H8GA10197","C00731166",238678
"4963","H8GA13027","C00672352",236402
"4964","H8GU01020","C00668335",235861
"4965","H8HI00012","C00680876",237125
"4966","H8HI01192","C00659615",236171
"4967","H8HI01200","C00663591",236558
"4968","H8HI02141","C00738955",237154
"4969","H8HI02141","C00671008",236422
"4970","H8HI02141","C00738948",237153
"4971","H8IA02043","C00558825",235534
"4972","H8IA03082","C00447359",235040
"4973","H8IA03124","C00646844",236719
"4974","H8IA04106","C00650622",236679
"4975","H8ID01124","C00648295",236415
"4976","H8ID01132","C00649178",236345
"4977","H8ID01140","C00652958",236769
"4978","H8ID01223","C00672469",236789
"4979","H8ID02064","C00331397",234895
"4980","H8ID02148","C00663542",236556
"4981","H8IL01114","C00674978",236115
"4982","H8IL03102","C00636670",236174
"4983","H8IL03110","C00650051",236872
"4984","H8IL04134","C00661777",235940
"4985","H8IL04159","C00662130",236113
"4986","H8IL04225","C00662742",236879
"4987","H8IL05131","C00652750",236136
"4988","H8IL06121","C00641605",236928
"4989","H8IL06139","C00648493",236481
"4990","H8IL07103","C00696757",235889
"4991","H8IL08044","C00332114",240388
"4992","H8IL08044","C00411314",240389
"4993","H8IL09067","C00327023",234777
"4994","H8IL09174","C00810069",244233
"4995","H8IL09190","C00658450",236023
"4996","H8IL10115","C00634808",236129
"4997","H8IL12160","C00663583",236557
"4998","H8IL13069","C00528851",235392
"4999","H8IL13150","C00649483",236913
"5000","H8IL14067","C00435099",235043
"5001","H8IL14075","C00435834",235047
"5002","H8IL14083","C00696872",236176
"5003","H8IL14083","C00702605",237828
"5004","H8IL14174","C00652719",235834
"5005","H8IL15072","C00648675",237016
"5006","H8IL16096","C00634873",236232
"5007","H8IL16153","C00657361",235883
"5008","H8IL17045","C00649426",236607
"5009","H8IL18043","C00437756",235015
"5010","H8IL21021","C00238444",234937
"5011","H8IN02169","C00657635",236012
"5012","H8IN02177","C00659078",235928
"5013","H8IN04140","C00652255",235821
"5014","H8IN04199","C00662940",236654
"5015","H8IN05188","C00664797",236731
"5016","H8IN05196","C00666891",236273
"5017","H8IN06079","C00652073",236920
"5018","H8IN06129","C00680769",236619
"5019","H8IN06129","C00658401",236022
"5020","H8IN06152","C00678557",243632
"5021","H8IN06202","C00678557",243482
"5022","H8IN06202","C00808550",244364
"5023","H8IN07184","C00442921",235033
"5024","H8IN09107","C00651331",236131
"5025","H8IN09123","C00732446",237302
"5026","H8KS02090","C00433730",238799
"5027","H8KS02157","C00654830",236063
"5028","H8KS02199","C00660050",236622
"5029","H8KS03155","C00670034",235785
"5030","H8KS04088","C00631002",236204
"5031","H8KS04112","C00632067",235803
"5032","H8KY01074","C00665679",236269
"5033","H8KY01082","C00667444",235842
"5034","H8KY02031","C00445023",235052
"5035","H8KY02080","C00668194",235855
"5036","H8KY03187","C00793802",242336
"5037","H8KY03211","C00668699",236797
"5038","H8KY04169","C00666131",236143
"5039","H8KY06164","C00646745",236356
"5040","H8KY06198","C00751230",238748
"5041","H8LA01122","C00678326",236377
"5042","H8LA01130","C00670950",236080
"5043","H8LA02054","C00451336",234998
"5044","H8LA02062","C00451062",235026
"5045","H8LA03037","C00632448",236646
"5046","H8LA03060","C00668913",237548
"5047","H8LA03060","C00731380",238538
"5048","H8LA03086","C00675421",237523
"5049","H8LA03086","C00716993",237637
"5050","H8LA04282","C00749093",237130
"5051","H8MA01035","C00449397",240371
"5052","H8MA02041","C00226522",234758
"5053","H8MA02090","C00659227",235868
"5054","H8MA02116","C00669614",236750
"5055","H8MA03072","C00654509",236157
"5056","H8MA03106","C00655647",236436
"5057","H8MA03114","C00657098",236027
"5058","H8MA03122","C00657213",236916
"5059","H8MA03130","C00657445",237057
"5060","H8MA03197","C00661173",236983
"5061","H8MA03213","C00661413",236291
"5062","H8MA04047","C00733196",238942
"5063","H8MA06109","C00652941",236768
"5064","H8MA06133","C00672956",236778
"5065","H8MA07032","C00667741",236360
"5066","H8MA09046","C00658492",236980
"5067","H8MD01094","C00435974",235001
"5068","H8MD01128","C00442558",235051
"5069","H8MD01193","C00657650",236013
"5070","H8MD02100","C00661785",235941
"5071","H8MD02118","C00583781",235596
"5072","H8MD03165","C00684878",236150
"5073","H8MD03173","C00676742",236417
"5074","H8MD06143","C00765560",239262
"5075","H8MD06192","C00735928",238406
"5076","H8MD08214","C00736165",239021
"5077","H8MD08214","C00736199",238314
"5078","H8MD08214","C00680330",236502
"5079","H8MD08230","C00672618",236404
"5080","H8MD08230","C00672626",236405
"5081","H8ME01120","C00433391",235032
"5082","H8ME02144","C00649368",236604
"5083","H8ME02185","C00653816",235937
"5084","H8MI04085","C00660332",235870
"5085","H8MI04101","C00649582",236670
"5086","H8MI04101","C00815217",245263
"5087","H8MI04119","C00669291",235849
"5088","H8MI08102","C00650150",236757
"5089","H8MI09118","C00662619",235995
"5090","H8MI10108","C00666594",236577
"5091","H8MI11254","C00638650",236152
"5092","H8MI11304","C00656736",236286
"5093","H8MI13243","C00668137",235853
"5094","H8MI13250","C00668608",236796
"5095","H8MI13342","C00761098",237966
"5096","H8MN01253","C00647040",236501
"5097","H8MN01279","C00649327",236603
"5098","H8MN01295","C00652388",236262
"5099","H8MN02087","C00718262",237400
"5100","H8MN03143","C00640714",236530
"5101","H8MN04083","C00793497",242310
"5102","H8MN04109","C00681239",235919
"5103","H8MN05239","C00680934",237127
"5104","H8MN06096","C00646372",236929
"5105","H8MN07102","C00664862",235846
"5106","H8MN08043","C00650697",236463
"5107","H8MN08068","C00671032",236423
"5108","H8MN08100","C00680793",237124
"5109","H8MO01143","C00638767",236717
"5110","H8MO02257","C00682906",236853
"5111","H8MO06092","C00659367",236282
"5112","H8MO07215","C00714600",238375
"5113","H8MO07215","C00669697",238978
"5114","H8MO08098","C00701730",236240
"5115","H8MO09153","C00447748",234978
"5116","H8MO09153","C00458679",235017
"5117","H8MP00041","C00469882",235079
"5118","H8MP01015","C00657551",236011
"5119","H8MS02044","C00749820",237852
"5120","H8MS03125","C00665752",237087
"5121","H8MT01182","C00631945",236008
"5122","H8MT01232","C00701748",236241
"5123","H8NC02110","C00658286",236258
"5124","H8NC02136","C00736272",238082
"5125","H8NC05055","C00629881",236623
"5126","H8NC06079","C00649194",235798
"5127","H8NC07093","C00778498",240723
"5128","H8NC07127","C00671644",236094
"5129","H8NC08091","C00663229",235990
"5130","H8NC08109","C00696492",236137
"5131","H8NC08109","C00663229",235991
"5132","H8NC09123","C00641381",236560
"5133","H8NC09156","C00672378",236403
"5134","H8NC10097","C00649806",236864
"5135","H8NC13067","C00662577",235993
"5136","H8ND00096","C00670547",236626
"5137","H8ND00104","C00653675",236024
"5138","H8ND00120","C00667733",236359
"5139","H8NE02220","C00639310",235925
"5140","H8NE03103","C00715789",237189
"5141","H8NE03129","C00745901",239156
"5142","H8NH01178","C00658658",236987
"5143","H8NH01186","C00658724",235923
"5144","H8NH01210","C00660464",235878
"5145","H8NH01228","C00660126",235816
"5146","H8NH01293","C00679399",236076
"5147","H8NH02192","C00446914",234982
"5148","H8NH02275","C00657981",236155
"5149","H8NJ01226","C00820944",245487
"5150","H8NJ02141","C00651521",236124
"5151","H8NJ02166","C00661868",236229
"5152","H8NJ02182","C00713818",238816
"5153","H8NJ02257","C00675561",235903
"5154","H8NJ03073","C00226928",234760
"5155","H8NJ03206","C00648220",236412
"5156","H8NJ04014","C00096412",234704
"5157","H8NJ05110","C00653410",236197
"5158","H8NJ05128","C00637058",236476
"5159","H8NJ05136","C00699272",236187
"5160","H8NJ05136","C00661637",236396
"5161","H8NJ07132","C00444638",234976
"5162","H8NJ07181","C00637728",235980
"5163","H8NJ07215","C00655043",236044
"5164","H8NJ07223","C00656686",236284
"5165","H8NJ07231","C00663880",236237
"5166","H8NJ07249","C00748236",239158
"5167","H8NJ08098","C00680603",235931
"5168","H8NJ09088","C00555284",235415
"5169","H8NJ09120","C00674028",236637
"5170","H8NJ11142","C00640003",236874
"5171","H8NJ11167","C00649673",235828
"5172","H8NJ11183","C00717801",238952
"5173","H8NJ11217","C00669069",235844
"5174","H8NJ11241","C00675215",236198
"5175","H8NM01299","C00443960",234970
"5176","H8NM01323","C00765107",240200
"5177","H8NM01323","C00765107",237646
"5178","H8NM01331","C00639054",236991
"5179","H8NM01406","C00636761",236175
"5180","H8NM01430","C00660449",235877
"5181","H8NM02156","C00655571",236252
"5182","H8NM02156","C00702753",239174
"5183","H8NM02248","C00666149",235929
"5184","H8NM03014","C00734806",237919
"5185","H8NV02095","C00666420",235819
"5186","H8NV02129","C00676874",236563
"5187","H8NV02137","C00813808",244750
"5188","H8NV03036","C00499467",235587
"5189","H8NV03101","C00648154",236411
"5190","H8NV04018","C00649707",236974
"5191","H8NV04059","C00812818",244806
"5192","H8NV04059","C00666461",237019
"5193","H8NV04117","C00669978",235875
"5194","H8NY01148","C00763953",238731
"5195","H8NY01148","C00552547",235405
"5196","H8NY01155","C00701334",236739
"5197","H8NY02070","C00656215",235857
"5198","H8NY02088","C00691824",236059
"5199","H8NY03177","C00654889",236064
"5200","H8NY04050","C00730135",238125
"5201","H8NY05123","C00673236",236801
"5202","H8NY06048","C00430991",234935
"5203","H8NY06048","C00329375",234779
"5204","H8NY08093","C00672188",236629
"5205","H8NY09158","C00713404",237477
"5206","H8NY09158","C00656793",238635
"5207","H8NY09174","C00673244",236802
"5208","H8NY11063","C00637587",236876
"5209","H8NY11097","C00779363",240818
"5210","H8NY11113","C00652248",235820
"5211","H8NY11139","C00659342",235926
"5212","H8NY12129","C00720912",239113
"5213","H8NY12129","C00657965",236364
"5214","H8NY15114","C00759027",238059
"5215","H8NY15148","C00639591",236470
"5216","H8NY18266","C00712513",239190
"5217","H8NY19058","C00236513",234919
"5218","H8NY19181","C00633859",236317
"5219","H8NY19223","C00815290",245248
"5220","H8NY20056","C00219881",234755
"5221","H8NY20080","C00332411",240490
"5222","H8NY21203","C00450049",234995
"5223","H8NY21245","C00649061",236343
"5224","H8NY22045","C00337428",234892
"5225","H8NY22151","C00648725",236599
"5226","H8NY22177","C00793760",242353
"5227","H8NY23134","C00641175",237040
"5228","H8NY23175","C00808949",244089
"5229","H8NY23183","C00654525",236158
"5230","H8NY24090","C00655183",236484
"5231","H8NY25105","C00675108",236312
"5232","H8NY25113","C00674788",236957
"5233","H8NY25139","C00674663",236955
"5234","H8NY27176","C00666453",235830
"5235","H8OH01043","C00301838",234767
"5236","H8OH01118","C00667519",237094
"5237","H8OH02058","C00807347",243931
"5238","H8OH02108","C00628040",236147
"5239","H8OH03098","C00810127",244236
"5240","H8OH05036","C00438697",234999
"5241","H8OH06133","C00670232",236038
"5242","H8OH07065","C00440115",234729
"5243","H8OH07099","C00443143",235002
"5244","H8OH08097","C00667279",236277
"5245","H8OH11141","C00454694",235011
"5246","H8OH11281","C00647305",236304
"5247","H8OH11281","C00704619",236848
"5248","H8OH12164","C00662338",236226
"5249","H8OH12180","C00662650",236877
"5250","H8OH13147","C00659151",235859
"5251","H8OH13154","C00682948",236764
"5252","H8OH15076","C00565077",235592
"5253","H8OH15076","C00441352",235028
"5254","H8OH15159","C00654376",235836
"5255","H8OH16066","C00435685",235022
"5256","H8OH16090","C00639567",235992
"5257","H8OH16108","C00638411",236712
"5258","H8OH16124","C00654079",236419
"5259","H8OH18088","C00435198",235014
"5260","H8OK01157","C00636092",236009
"5261","H8OK02197","C00744474",238840
"5262","H8OK04094","C00678060",237046
"5263","H8OK05158","C00673426",236246
"5264","H8OR01221","C00673699",236740
"5265","H8OR02161","C00792465",242221
"5266","H8OR02195","C00653832",235938
"5267","H8OR03094","C00655431",235847
"5268","H8OR03102","C00681387",236536
"5269","H8OR03102","C00684621",236506
"5270","H8OR04159","C00677435",235996
"5271","H8OR05107","C00446906",234981
"5272","H8OR05198","C00651562",236127
"5273","H8PA01245","C00664060",236486
"5274","H8PA02102","C00672014",236400
"5275","H8PA02110","C00742015",237454
"5276","H8PA04108","C00657189",236915
"5277","H8PA04116","C00670844",236078
"5278","H8PA05071","C00444620",234975
"5279","H8PA05204","C00655084",236995
"5280","H8PA05246","C00670992",236081
"5281","H8PA06087","C00637371",236048
"5282","H8PA07135","C00639765",236472
"5283","H8PA07200","C00669358",235850
"5284","H8PA09081","C00654558",236159
"5285","H8PA10147","C00654723",235829
"5286","H8PA10170","C00648618",237076
"5287","H8PA10204","C00671107",236425
"5288","H8PA11111","C00675157",236313
"5289","H8PA13125","C00674259",236933
"5290","H8PA15187","C00654921",235871
"5291","H8PA15195","C00655175",236483
"5292","H8PA15229","C00658567",236981
"5293","H8PA15260","C00664466",236207
"5294","H8PA15286","C00665331",235950
"5295","H8PA16078","C00648774",236497
"5296","H8PA17050","C00640839",236856
