"","FEC_index","CAND_NAME","CAND_PTY_AFFILIATION","CAND_ID","CAND_OFFICE_ST","CAND_OFFICE_DISTRICT","Last_Name_FEC","CAND_PTY_AFFILIATION_processed"
"1310","1310","BRAKEY, ERIC","REP","H0ME02067","ME","2","BRAKEY","GOP"
"1311","1311","BENNETT, ADRIENNE","REP","H0ME02075","ME","2","BENNETT","GOP"
"1312","1312","CRAFTS, DALE","REP","H0ME02083","ME","2","CRAFTS","GOP"
"1313","1313","PERKINS, MICHAEL HONORABLE","REP","H2ME02188","ME","2","PERKINS","GOP"
"1314","1314","STEWART, HAROLD III","REP","H2ME02196","ME","2","STEWART","GOP"
"1315","1315","CARUSO, ELIZABETH","REP","H2ME02212","ME","2","CARUSO","GOP"
"1316","1316","POLIQUIN, BRUCE","REP","H4ME02234","ME","2","POLIQUIN","GOP"
"1317","1317","JOYCE, SEAN MICHAEL","IND","H2ME02204","ME","2","JOYCE","IND"
"1318","1318","FERGUSON, DANA","DEM","H0MI01211","MI","1","FERGUSON","DEM"
"1319","1319","LORINSER, ROBERT JAMES","DEM","H2MI01142","MI","1","LORINSER","DEM"
"1320","1320","ALLEN, JASON EDWARD","REP","H0MI01104","MI","1","ALLEN","GOP"
"1321","1321","BERGMAN, JOHN","REP","H6MI01226","MI","1","BERGMAN","GOP"
"1322","1322","HILLIARD, JEROME C","DEM","H8MI04101","MI","2","HILLIARD","DEM"
"1323","1323","NORTON, THOMAS JOHN","REP","H0MI03266","MI","2","NORTON","GOP"
"1324","1324","MOOLENAAR, JOHN MR.","REP","H4MI04126","MI","2","MOOLENAAR","GOP"
"1325","1325","COLVIN, NICK","DEM","H0MI03282","MI","3","COLVIN","DEM"
"1326","1326","SCHOLTEN, HILLARY","DEM","H0MI03316","MI","3","SCHOLTEN","DEM"
"1327","1327","RAFI, EMILY E","REP","H0MI03233","MI","3","RAFI","GOP"
"1328","1328","AFENDOULIS, LYNN","REP","H0MI03290","MI","3","AFENDOULIS","GOP"
"1329","1329","MEIJER, PETER MR.","REP","H0MI03308","MI","3","MEIJER","GOP"
"1330","1330","JOHNSON, AUDRA","REP","H2MI03163","MI","3","JOHNSON","GOP"
"1331","1331","LEMONS-JOHNSON, AUDRA MRS.","REP","H2MI03171","MI","3","LEMONS-JOHNSON","GOP"
"1332","1332","MANOLACHE, GABRIELLA","REP","H2MI03189","MI","3","MANOLACHE","GOP"
"1333","1333","GIBBS, JOHN","REP","H2MI03197","MI","3","GIBBS","GOP"
"1334","1334","AMASH, JUSTIN","IND","H0MI03126","MI","3","AMASH","IND"
"1335","1335","FEIG, ANTHONY DEAN DR.","DEM","H0MI04108","MI","4","FEIG","DEM"
"1336","1336","ALFONSO, JOSEPH","DEM","H2MI04260","MI","4","ALFONSO","DEM"
"1337","1337","HUIZENGA, WILLIAM P","REP","H0MI02094","MI","4","HUIZENGA","GOP"
"1338","1338","CARRA, STEPHEN","REP","H2MI06117","MI","4","CARRA","GOP"
"1339","1339","GOLDBERG, BARTLEY F.","DEM","H2MI05176","MI","5","GOLDBERG","DEM"
"1340","1340","LACKIE, EARL PATRICK MR.","REP","H0MI05121","MI","5","LACKIE","GOP"
"1341","1341","SCOTT, EZRA MR.","REP","H2MI06109","MI","5","SCOTT","GOP"
"1342","1342","O'DONNELL, SHERRY ANNE DR","REP","H2MI06141","MI","5","O'DONNELL","GOP"
"1343","1343","HOADLEY, JON","DEM","H0MI06152","MI","6","HOADLEY","DEM"
"1344","1344","RICHARDSON, JENNIFER","DEM","H0MI06186","MI","6","RICHARDSON","DEM"
"1345","1345","DINGELL, DEBBIE","DEM","H4MI12079","MI","6","DINGELL","DEM"
"1346","1346","SOLIS, JERRY","REP","H0MI06202","MI","6","SOLIS","GOP"
"1347","1347","ROCHA, JON","REP","H2MI06125","MI","6","ROCHA","GOP"
"1348","1348","JOHNSEN, GINA","REP","H2MI06133","MI","6","JOHNSEN","GOP"
"1349","1349","WILLIAMS, WHITTNEY","REP","H2MI06158","MI","6","WILLIAMS","GOP"
"1350","1350","KOLANAGIREDDY, HIMA","REP","H2MI06166","MI","6","KOLANAGIREDDY","GOP"
"1351","1351","UPTON, FREDERICK STEPHEN","REP","H6MI04113","MI","6","UPTON","GOP"
"1352","1352","SLOTKIN, ELISSA","DEM","H8MI08102","MI","7","SLOTKIN","DEM"
"1353","1353","BARRETT, THOMAS MORE","REP","H2MI07123","MI","7","BARRETT","GOP"
"1354","1354","HAGG, JACOB","REP","H2MI07131","MI","7","HAGG","GOP"
"1355","1355","WALBERG, TIMOTHY L REP","REP","H4MI07103","MI","7","WALBERG","GOP"
"1356","1356","KILDEE, DANIEL T DANIEL T.","DEM","H2MI05119","MI","8","KILDEE","DEM"
"1357","1357","DETMER, MIKE","REP","H0MI08133","MI","8","DETMER","GOP"
"1358","1358","JUNGE, PAUL","REP","H0MI08141","MI","8","JUNGE","GOP"
"1359","1359","SEELY, MATTHEW","REP","H2MI08196","MI","8","SEELY","GOP"
"1360","1360","BISHOP, MIKE","REP","H4MI08135","MI","8","BISHOP","GOP"
"1361","1361","JAYE, BRIAN STEVEN","DEM","H2MI08154","MI","9","JAYE","DEM"
"1362","1362","LEVIN, SANDER M MR","DEM","H2MI17023","MI","9","LEVIN","DEM"
"1363","1363","GROSSBARD, GAVRIEL","REP","H0MI14230","MI","9","GROSSBARD","GOP"
"1364","1364","DONOVAN, MICHELLE R.E.","REP","H4MI09109","MI","9","DONOVAN","GOP"
"1365","1365","ARRAF, HUWAIDA","DEM","H2MI10127","MI","10","ARRAF","DEM"
"1366","1366","ROGENSUES, ANGELA","DEM","H2MI10143","MI","10","ROGENSUES","DEM"
"1367","1367","YANEZ, HENRY","DEM","H2MI10168","MI","10","YANEZ","DEM"
"1368","1368","MARLINGA, CARL","DEM","H2MI10176","MI","10","MARLINGA","DEM"
"1369","1369","POWELL, RHONDA","DEM","H2MI10184","MI","10","POWELL","DEM"
"1370","1370","SLOCUM, DOUG","REP","H0MI10279","MI","10","SLOCUM","GOP"
"1371","1371","MCCLAIN, LISA","REP","H0MI10287","MI","10","MCCLAIN","GOP"
"1372","1372","HERNANDEZ, SHANE","REP","H0MI10295","MI","10","HERNANDEZ","GOP"
"1373","1373","SINGH, BISHAM DR.","REP","H0MI10303","MI","10","SINGH","GOP"
"1374","1374","MARCINKEWCIZ, TONY I","REP","H2MI10135","MI","10","MARCINKEWCIZ","GOP"
"1375","1375","JAMES, JOHN","REP","H2MI10150","MI","10","JAMES","GOP"
"1376","1376","ESSHAKI, ERIC","REP","H2MI11240","MI","10","ESSHAKI","GOP"
"1377","1377","MITCHELL, PAUL III","REP","H4MI04118","MI","10","MITCHELL","GOP"
"1378","1378","FORLINI, ANTHONY G.","REP","H6MI10219","MI","10","FORLINI","GOP"
"1379","1379","LEVIN, ANDY","DEM","H8MI09118","MI","11","LEVIN","DEM"
"1380","1380","STEVENS, HALEY","DEM","H8MI11254","MI","11","STEVENS","DEM"
"1381","1381","ESSHAKI, ERIC","REP","H0MI11129","MI","11","ESSHAKI","GOP"
"1382","1382","GRECO, CARMELITA","REP","H0MI11145","MI","11","GRECO","GOP"
"1383","1383","LOTT, CHERIE","REP","H2MI08162","MI","11","LOTT","GOP"
"1384","1384","BENTIVOLIO, KERRY","REP","H2MI11133","MI","11","BENTIVOLIO","GOP"
"1385","1385","DENOTTER, MATTHEW","REP","H2MI11232","MI","11","DENOTTER","GOP"
"1386","1386","BITTERMAN, JOSH","REP","H2MI11257","MI","11","BITTERMAN","GOP"
"1387","1387","AMBROSE, MARK","REP","H2MI11265","MI","11","AMBROSE","GOP"
"1388","1388","WOODDELL, MICHELLE","DEM","H2MI12164","MI","12","WOODDELL","DEM"
"1389","1389","WINFREY, JANICE MARIE","DEM","H2MI12172","MI","12","WINFREY","DEM"
"1390","1390","GARRETT, MYKALE","DEM","H2MI12206","MI","12","GARRETT","DEM"
"1391","1391","TLAIB, RASHIDA","DEM","H8MI13250","MI","12","TLAIB","DEM"
"1392","1392","HOOPER, JAMES D","REP","H2MI12198","MI","12","HOOPER","GOP"
"1393","1393","NEHME, HASSAN H","REP","H2MI13196","MI","12","NEHME","GOP"
"1394","1394","ELLIOTT, STEVEN","REP","H2MI13311","MI","12","ELLIOTT","GOP"
"1395","1395","JONES, JEFF","REP","H6MI12264","MI","12","JONES","GOP"
"1396","1396","TONON, ADRIAN LINO","DEM","H2MI07115","MI","13","TONON","DEM"
"1397","1397","THANEDAR, SHRI","DEM","H2MI13204","MI","13","THANEDAR","DEM"
"1398","1398","GRIFFIE, MICHAEL","DEM","H2MI13212","MI","13","GRIFFIE","DEM"
"1399","1399","GODBEE, RALPH L. REV. JR.","DEM","H2MI13238","MI","13","GODBEE","DEM"
"1400","1400","HOLLIER, ADAM","DEM","H2MI13246","MI","13","HOLLIER","DEM"
"1401","1401","CONYERS, JOHN","DEM","H2MI13261","MI","13","CONYERS","DEM"
"1402","1402","GAY-DAGNOGO, SHERRY J","DEM","H2MI13279","MI","13","GAY-DAGNOGO","DEM"
"1403","1403","ROBERSON, PORTIA","DEM","H2MI13295","MI","13","ROBERSON","DEM"
"1404","1404","RUTLEDGE, LORRIE","DEM","H2MI13303","MI","13","RUTLEDGE","DEM"
"1405","1405","MCPHAIL, SHARON","DEM","H2MI13329","MI","13","MCPHAIL","DEM"
"1406","1406","MCINTOSH, ANGELA E MS","DEM","H2MI13345","MI","13","MCINTOSH","DEM"
"1407","1407","RIDDLE, SAMUEL LEWIS JR","DEM","H2MI13378","MI","13","RIDDLE","DEM"
"1408","1408","CONYERS, JOHN JR.","DEM","H6MI01028","MI","13","CONYERS","DEM"
"1409","1409","JONES, BRENDA","DEM","H8MI13243","MI","13","JONES","DEM"
"1410","1410","BIVINGS, MARTELL DE'ANGELO","REP","H2MI13360","MI","13","BIVINGS","GOP"
"1411","1411","EASON, DONALD","IND","H0MI13513","MI","13","EASON","IND"
"1412","1412","LAWRENCE, BRENDA LULENAR","DEM","H2MI14111","MI","14","LAWRENCE","DEM"
"1413","1413","PETERS, GARY","DEM","H8MI09068","MI","14","PETERS","DEM"
"1414","1414","PATRICK, ROBERT VANCE","REP","H0MI14255","MI","14","PATRICK","GOP"
"1415","1415","JENSEN, VICKI","DEM","H8MN01253","MN","1","JENSEN","DEM"
"1416","1416","HAGEDORN, JAMES","REP","H0MN01045","MN","1","HAGEDORN","GOP"
"1417","1417","MUNSON, JEREMY","REP","H2MN01165","MN","1","MUNSON","GOP"
"1418","1418","BENDA, MATTHEW L.","REP","H2MN01181","MN","1","BENDA","GOP"
"1419","1419","KOCINA, KEVIN","REP","H2MN01199","MN","1","KOCINA","GOP"
"1420","1420","FINSTAD, BRAD","REP","H2MN01223","MN","1","FINSTAD","GOP"
"1421","1421","CARNAHAN, JENNIFER","REP","H2MN01264","MN","1","CARNAHAN","GOP"
"1422","1422","NAVITSKY, KEN","REP","H2MN01298","MN","1","NAVITSKY","GOP"
"1423","1423","PIERSON, NELS MR","REP","H2MN01306","MN","1","PIERSON","GOP"
"1424","1424","BRAKEBILL-HACKE, SARAH MS.","DFL","H2MN01207","MN","1","BRAKEBILL-HACKE","DFL"
"1425","1425","PAINTER, RICHARD WILLIAM","DFL","H2MN01231","MN","1","PAINTER","DFL"
"1426","1426","ETTINGER, JEFFREY M.","DFL","H2MN01249","MN","1","ETTINGER","DFL"
"1427","1427","DEVOE, RICK","DFL","H2MN01322","MN","1","DEVOE","DFL"
"1428","1428","RAINWATER, JAMES","DFL","H2MN01348","MN","1","RAINWATER","DFL"
"1429","1429","FEEHAN, DANIEL","DFL","H8MN01279","MN","1","FEEHAN","DFL"
"1430","1430","CRAIG, ANGELA DAWN","DEM","H6MN02131","MN","2","CRAIG","DEM"
"1431","1431","KISTNER, TYLER","REP","H0MN02134","MN","2","KISTNER","GOP"
"1432","1432","GERSON, DAVID ADAM","REP","H2MN02130","MN","2","GERSON","GOP"
"1433","1433","LEWIS, JASON MARK MR.","REP","H6MN02149","MN","2","LEWIS","GOP"
"1434","1434","MYHRA, PAMELA J","REP","H6MN02156","MN","2","MYHRA","GOP"
"1435","1435","LAWRENCE, MARY","DFL","H6MN02123","MN","2","LAWRENCE","DFL"
"1436","1436","OVERBY, PAULA MIRARE","OTH","H4MN02136","MN","2","OVERBY","OTH"
"1437","1437","OLSON, RICHARD THOMAS","W","H0MN02118","MN","2","OLSON","W"
"1438","1438","QUALLS, KENDALL","REP","H0MN03124","MN","3","QUALLS","GOP"
"1439","1439","WEILER, TOM","REP","H2MN03104","MN","3","WEILER","GOP"
"1440","1440","SCHWARZE, ADAM NOEL","REP","H2MN03112","MN","3","SCHWARZE","GOP"
"1441","1441","BRAXILL, MARK","REP","H2MN03120","MN","3","BRAXILL","GOP"
"1442","1442","PHILLIPS, DEAN","DFL","H8MN03143","MN","3","PHILLIPS","DFL"
"1443","1443","MCCOLLUM, BETTY","DEM","H0MN04049","MN","4","MCCOLLUM","DEM"
"1444","1444","LO, SIA","REP","H0MN04197","MN","4","LO","GOP"
"1445","1445","MURRAY, MIKKI M","REP","H2MN04151","MN","4","MURRAY","GOP"
"1446","1446","LOR XIONG, MAY","REP","H2MN04177","MN","4","LOR","GOP"
"1447","1447","BADHASSO, AMANE","DFL","H2MN04169","MN","4","BADHASSO","DFL"
"1448","1448","OMAR, ILHAN","DEM","H8MN05239","MN","5","OMAR","DEM"
"1449","1449","JOHNSON, LACY","REP","H0MN05178","MN","5","JOHNSON","GOP"
"1450","1450","AL-AQIDI, DALIA","REP","H0MN05251","MN","5","AL-AQIDI","GOP"
"1451","1451","DAVIS, CICELY","REP","H2MN05166","MN","5","DAVIS","GOP"
"1452","1452","WHITE, ROYCE ALEXANDER MR","REP","H2MN05190","MN","5","WHITE","GOP"
"1453","1453","MELTON-MEAUX, ANTONE","DFL","H0MN05210","MN","5","MELTON-MEAUX","DFL"
"1454","1454","SAMUELS, DON MR.","DFL","H2MN05208","MN","5","SAMUELS","DFL"
"1455","1455","KERN, ALIENA JEANENE","DFL","H6MN06165","MN","5","KERN","DFL"
"1456","1456","EMMER, THOMAS EARL JR.","REP","H4MN06087","MN","6","EMMER","GOP"
"1457","1457","BACHMANN, MICHELE","REP","H6MN06074","MN","6","BACHMANN","GOP"
"1458","1458","ZAHRADKA, TAWNJA","DFL","H0MN06150","MN","6","ZAHRADKA","DFL"
"1459","1459","HENDRICKS, JEANNE","DFL","H2MN06214","MN","6","HENDRICKS","DFL"
"1460","1460","FISCHBACH, MICHELLE","REP","H0MN07091","MN","7","FISCHBACH","GOP"
"1461","1461","HUGHES, DAVID RUSSELL MR.","REP","H6MN07304","MN","7","HUGHES","GOP"
"1462","1462","SHERMAN, JAYESUN ISRAEL MR.","REP","H8MN07102","MN","7","SHERMAN","GOP"
"1463","1463","LINDQUIST, MARK J.","DFL","H2MN07121","MN","7","LINDQUIST","DFL"
"1464","1464","OLSON, REED JERROLD","DFL","H2MN07139","MN","7","OLSON","DFL"
"1465","1465","ABAHSAIN, JILL","DFL","H2MN07162","MN","7","ABAHSAIN","DFL"
"1466","1466","JOHNSON, TRAVIS E","LIB","H2MN07113","MN","7","JOHNSON","LIB"
"1467","1467","CLARK, TARRYL LYNN","DEM","H0MN06127","MN","8","CLARK","DEM"
"1468","1468","STAUBER, PETER ALLEN","REP","H8MN08043","MN","8","STAUBER","GOP"
"1469","1469","NYSTROM, QUINN REABE","DFL","H0MN08156","MN","8","NYSTROM","DFL"
"1470","1470","OPPEGAARD-PELTIER, ERNEST JOSEPH MR III","DFL","H2MN07105","MN","8","OPPEGAARD-PELTIER","DFL"
"1471","1471","NOLAN, RICHARD M.","DFL","H2MN08111","MN","8","NOLAN","DFL"
"1472","1472","LASTOVICH, THERESA E","DFL","H2MN08145","MN","8","LASTOVICH","DFL"
"1473","1473","SCHULTZ, JENNIFER","DFL","H2MN08152","MN","8","SCHULTZ","DFL"
"1474","1474","RADINOVICH, JOSEPH","DFL","H8MN08068","MN","8","RADINOVICH","DFL"
"1475","1475","CLAY, WILLIAM LACY JR","DEM","H0MO01066","MO","1","CLAY","DEM"
"1476","1476","CHILDRESS, EARL","DEM","H2MO01161","MO","1","CHILDRESS","DEM"
"1477","1477","DANIELS, MICHAEL","DEM","H2MO01203","MO","1","DANIELS","DEM"
"1478","1478","ROBERTS, STEVEN C","DEM","H2MO01229","MO","1","ROBERTS","DEM"
"1479","1479","BUSH, CORI","DEM","H8MO01143","MO","1","BUSH","DEM"
"1480","1480","JONES, ANDREW M JR","REP","H2MO01179","MO","1","JONES","GOP"
"1481","1481","SCHUPP, JILL DARLYNE","DEM","H0MO02254","MO","2","SCHUPP","DEM"
"1482","1482","REED, RAYMOND","DEM","H2MO02185","MO","2","REED","DEM"
"1483","1483","SAMUELS, E. BENJAMIN","DEM","H2MO02193","MO","2","SAMUELS","DEM"
"1484","1484","GUNBY, PATRICIA WASHBURN","DEM","H2MO02201","MO","2","GUNBY","DEM"
"1485","1485","WAGNER, ANN L.","REP","H2MO02102","MO","2","WAGNER","GOP"
"1486","1486","BERRY, PAUL III","REP","H2MO02219","MO","2","BERRY","GOP"
"1487","1487","SALVATORE, TONY","REP","H2MO02227","MO","2","SALVATORE","GOP"
"1488","1488","ANDERS, BOB","IND","H2MO02169","MO","2","ANDERS","IND"
"1489","1489","NICOLOFF, JOSH","DEM","H2MO03142","MO","3","NICOLOFF","DEM"
"1490","1490","KARLEN, JONATHAN","DEM","H2MO03159","MO","3","KARLEN","DEM"
"1491","1491","MANN, BETHANY EILEEN","DEM","H2MO03167","MO","3","MANN","DEM"
"1492","1492","DALY, ANDREW","DEM","H2MO03183","MO","3","DALY","DEM"
"1493","1493","WILKINSON, BRANDON","REP","H0MO03237","MO","3","WILKINSON","GOP"
"1494","1494","HILL, DUSTIN ANTHONY","REP","H2MO03175","MO","3","HILL","GOP"
"1495","1495","LUETKEMEYER, W BLAINE","REP","H8MO09153","MO","3","LUETKEMEYER","GOP"
"1496","1496","ARVIDSON, ERICH","DEM","H0MO04227","MO","4","ARVIDSON","DEM"
"1497","1497","SIMMONS, LINDSEY NICOLE","DEM","H0MO04235","MO","4","SIMMONS","DEM"
"1498","1498","LEATHERS, JEFFERY JD","DEM","H2MO04124","MO","4","LEATHERS","DEM"
"1499","1499","HARTZLER, VICKY","REP","H0MO04086","MO","4","HARTZLER","GOP"
"1500","1500","EMERY, EDGAR GLENN HARVEY","REP","H2MO04132","MO","4","EMERY","GOP"
"1501","1501","BURKS, TAYLOR","REP","H2MO04140","MO","4","BURKS","GOP"
"1502","1502","WALSH, SARA","REP","H2MO04157","MO","4","WALSH","GOP"
"1503","1503","JOHNSON, RYAN","REP","H2MO04165","MO","4","JOHNSON","GOP"
"1504","1504","BRUCE, KALENA","REP","H2MO04173","MO","4","BRUCE","GOP"
"1505","1505","BRATTIN, RICHARD RAY JR.","REP","H2MO04199","MO","4","BRATTIN","GOP"
"1506","1506","ALFORD, MARK","REP","H2MO04207","MO","4","ALFORD","GOP"
"1507","1507","LABRUE, KYLE STONNER","REP","H2MO04215","MO","4","LABRUE","GOP"
"1508","1508","IRWIN, WILLIAM","REP","H2MO04223","MO","4","IRWIN","GOP"
"1509","1509","CAMPBELL, JIM SOUPY","REP","H2MO04231","MO","4","CAMPBELL","GOP"
"1510","1510","WEBB, JOHN","REP","H4MO04138","MO","4","WEBB","GOP"
"1511","1511","CLEAVER II, EMANUEL","DEM","H4MO05234","MO","5","CLEAVER","DEM"
"1512","1512","BARHAM, JERRY","REP","H2MO05378","MO","5","BARHAM","GOP"
"1513","1513","TURK, JACOB","REP","H6MO05189","MO","5","TURK","GOP"
"1514","1514","WEST, CHARLES","DEM","H0MO06206","MO","6","WEST","DEM"
"1515","1515","ROSS, GENA L DR","DEM","H0MO06222","MO","6","ROSS","DEM"
"1516","1516","HARRIS, RONALD WILLIAM","DEM","H2MO06194","MO","6","HARRIS","DEM"
"1517","1517","MARTIN, HENRY ROBERT","DEM","H8MO06092","MO","6","MARTIN","DEM"
"1518","1518","GRAVES, SAMUEL B. JR.","REP","H0MO06073","MO","6","GRAVES","GOP"
"1519","1519","SHULTZ, DAKOTA","REP","H2MO06236","MO","6","SHULTZ","GOP"
"1520","1520","WOODMAN, JOHN M.","DEM","H2MO07192","MO","7","WOODMAN","DEM"
"1521","1521","RADAKER-SHEAFER, KRISTEN","DEM","H2MO07200","MO","7","RADAKER-SHEAFER","DEM"
"1522","1522","MOON, C MICHAEL","REP","H0MO07147","MO","7","MOON","GOP"
"1523","1523","REYNOLDS, DERRAL","REP","H2MO07119","MO","7","REYNOLDS","GOP"
"1524","1524","ALEXANDER, SAM DR","REP","H2MO07127","MO","7","ALEXANDER","GOP"
"1525","1525","MOON, MIKE","REP","H2MO07135","MO","7","MOON","GOP"
"1526","1526","BURLISON, ERIC","REP","H2MO07143","MO","7","BURLISON","GOP"
"1527","1527","WALKER, PAUL D","REP","H2MO07150","MO","7","WALKER","GOP"
"1528","1528","WASSON, JAY","REP","H2MO07168","MO","7","WASSON","GOP"
"1529","1529","SNIDER, JUSTIN DALE","REP","H2MO07176","MO","7","SNIDER","GOP"
"1530","1530","BRYANT, ALEX L","REP","H2MO07184","MO","7","BRYANT","GOP"
"1531","1531","MCCALLIAN, RANDI MCCALLIAN","DEM","H2MO08091","MO","8","MCCALLIAN","DEM"
"1532","1532","DENNISON, JEREMY TODD","REP","H2MO08083","MO","8","DENNISON","GOP"
"1533","1533","SMITH, JASON T","REP","H4MO08162","MO","8","SMITH","GOP"
"1534","1534","SABLAN, GREGORIO KILILI CAMACHO REP.","IND","H8MP00041","MP","0","SABLAN","IND"
"1535","1535","DEMAPAN, ANGEL ALDAN","REP","H8MP01015","MP","1","DEMAPAN","GOP"
"1536","1536","ELIASON, ANTONIA","DEM","H0MS01118","MS","1","ELIASON","DEM"
"1537","1537","BLACK, DIANNE DODSON","DEM","H2MS01148","MS","1","BLACK","DEM"
"1538","1538","KELLY, JOHN TRENT","REP","H6MS01131","MS","1","KELLY","GOP"
"1539","1539","KERNER, GERALD M","DEM","H2MS02161","MS","2","KERNER","DEM"
"1540","1540","THOMPSON, BENNIE G.","DEM","H4MS02068","MS","2","THOMPSON","DEM"
"1541","1541","FLOWERS, BRIAN WESLEY","REP","H0MS02082","MS","2","FLOWERS","GOP"
"1542","1542","ELLER, RON","REP","H2MS02203","MS","2","ELLER","GOP"
"1543","1543","YOUNG, SHUWASKI","DEM","H2MS03136","MS","3","YOUNG","DEM"
"1544","1544","MICHAEL, CASSIDY","REP","H2MS03151","MS","3","MICHAEL","GOP"
"1545","1545","GUEST, MICHAEL PATRICK","REP","H8MS03125","MS","3","GUEST","GOP"
"1546","1546","SELLERS, DAVID","DEM","H2MS04282","MS","4","SELLERS","DEM"
"1547","1547","DUPREE, JOHNNY L.","DEM","H2MS04332","MS","4","DUPREE","DEM"
"1548","1548","PALAZZO, STEVEN MCCARTY","REP","H0MS04120","MS","4","PALAZZO","GOP"
"1549","1549","CARL, BOYANTON","REP","H0MS04161","MS","4","CARL","GOP"
"1550","1550","DEMING, ROBERT L III","REP","H0MS04187","MS","4","DEMING","GOP"
"1551","1551","EZELL, WALTER MICHAEL","REP","H2MS04258","MS","4","EZELL","GOP"
"1552","1552","BROOKS, RAYMOND N","REP","H2MS04266","MS","4","BROOKS","GOP"
"1553","1553","WAGNER, CLAY","REP","H2MS04274","MS","4","WAGNER","GOP"
"1554","1554","WIGGINS, CHRISTOPHER BRICE","REP","H2MS04308","MS","4","WIGGINS","GOP"
"1555","1555","HUDSON, JESSE GRAHAM","IND","H2MS04241","MS","4","HUDSON","IND"
"1556","1556","JOHNSON, ALDEN PATRICK MR.","LIB","H2MS04233","MS","4","JOHNSON","LIB"
"1557","1557","WILLIAMS, KATHLEEN","DEM","H8MT01232","MT","0","WILLIAMS","DEM"
"1558","1558","LAMM, DEBRA","REP","H0MT01098","MT","0","LAMM","GOP"
"1559","1559","DAINES, STEVEN","REP","H2MT01060","MT","0","DAINES","GOP"
"1560","1560","GIANFORTE, GREG","REP","H8MT01182","MT","0","GIANFORTE","GOP"
"1561","1561","WINTER, THOMAS","DEM","H0MT00090","MT","1","WINTER","DEM"
"1562","1562","TRANEL, MONICA","DEM","H2MT02092","MT","1","TRANEL","DEM"
"1563","1563","NEUMANN, CORA","DEM","H2MT02100","MT","1","NEUMANN","DEM"
"1564","1564","TODD, MARY BROOKS","REP","H2MT00112","MT","1","TODD","GOP"
"1565","1565","HEUER, MITCH MR.","REP","H2MT01136","MT","1","HEUER","GOP"
"1566","1566","OLSZEWSKI, AL","REP","H2MT02084","MT","1","OLSZEWSKI","GOP"
"1567","1567","ZINKE, RYAN K","UNK","H4MT01041","MT","1","ZINKE","UNK"
"1568","1568","BALLARD, JACK","DEM","H2MT01094","MT","2","BALLARD","DEM"
"1569","1569","BISHOP, LAURIE","DEM","H2MT02076","MT","2","BISHOP","DEM"
"1570","1570","WILLIAMS, SKYLAR","DEM","H2MT02118","MT","2","WILLIAMS","DEM"
"1571","1571","RONNING, PENNY","DEM","H2MT02134","MT","2","RONNING","DEM"
"1572","1572","SWEENEY, MARK","DEM","H2MT02159","MT","2","SWEENEY","DEM"
"1573","1573","BOYETTE, JAMES MATTHEW","REP","H2MT02142","MT","2","BOYETTE","GOP"
"1574","1574","AUSTIN, KYLE RAY","REP","H2MT02175","MT","2","AUSTIN","GOP"
"1575","1575","ROSENDALE, MATT MR.","REP","H4MT00050","MT","2","ROSENDALE","GOP"
"1576","1576","BUCHANAN, GARY","IND","H2MT02167","MT","2","BUCHANAN","IND"
"1577","1577","RANKIN, SAM","LIB","H0MT00074","MT","2","RANKIN","LIB"
"1578","1578","SMITH, ERICA DANETTE","DEM","H2NC02238","NC","1","SMITH","DEM"
"1579","1579","DAVIS, DON","DEM","H2NC02287","NC","1","DAVIS","DEM"
"1580","1580","BUTTERFIELD, GEORGE KENNETH","DEM","H4NC01046","NC","1","BUTTERFIELD","DEM"
"1581","1581","SMITH, SANDY","REP","H0NC03149","NC","1","SMITH","GOP"
"1582","1582","AIKEN, WILLIAM","REP","H2NC01255","NC","1","AIKEN","GOP"
"1583","1583","ROBERSON, SANDY","REP","H2NC02253","NC","1","ROBERSON","GOP"
"1584","1584","STRICKLAND, BILLY JOEL II","REP","H2NC02261","NC","1","STRICKLAND","GOP"
"1585","1585","MURPHY, BRAD ALLEN","REP","H2NC02295","NC","1","MURPHY","GOP"
"1586","1586","ROBERSON, CHARLES BRENT","REP","H2NC02311","NC","1","ROBERSON","GOP"
"1587","1587","COOPER, SCOTT","DEM","H0NC02083","NC","2","COOPER","DEM"
"1588","1588","ROSS, DEBORAH","DEM","H0NC02125","NC","2","ROSS","DEM"
"1589","1589","GAILLIARD, JAMES DAVID","DEM","H2NC02246","NC","2","GAILLIARD","DEM"
"1590","1590","COLEMAN, LINDA","DEM","H8NC02110","NC","2","COLEMAN","DEM"
"1591","1591","SAFTA, ADINA","REP","H2NC02220","NC","2","SAFTA","GOP"
"1592","1592","GANORKAR, MAHESH","REP","H2NC06106","NC","2","GANORKAR","GOP"
"1593","1593","VILLAVERDE, CHRISTINE","REP","H2NC08235","NC","2","VILLAVERDE","GOP"
"1594","1594","HOLDING, GEORGE E MR.","REP","H2NC13110","NC","2","HOLDING","GOP"
"1595","1595","BRANNON, GREGORY","REP","H6NC02148","NC","2","BRANNON","GOP"
"1596","1596","THOMAS, ALLEN","DEM","H0NC03248","NC","3","THOMAS","DEM"
"1597","1597","OUTLAW, DANA EDWARDS","DEM","H0NC03297","NC","3","OUTLAW","DEM"
"1598","1598","SWARTZ, JOSEPH","DEM","H2NC01230","NC","3","SWARTZ","DEM"
"1599","1599","GASKINS, BARBARA D MS.","DEM","H2NC03095","NC","3","GASKINS","DEM"
